Time_minutes Average_cpu_utilization intermediate_powerdraw_kJ total_powerdraw_kJ cpu_demand cpu_usage cpu_idle_time overall_power_efficiency intermediate_power_efficiency hosts_up hosts_down servers_active servers_pending attemps_success attempts_failure attemps_error
300 0.028123204978432785 2026.1583536057692 121236.94852045341 38854.438174999996 26592.947399999997 3827862 12.673228301690457 13.124811963820575 107 0 98 0 100 0 0
305 0.028123204978432785 2026.1583536057692 123263.10687405919 38854.438174999996 26592.947399999997 3891605 12.680651285197692 13.124811963820575 107 0 98 0 100 0 0
310 0.028123204978432785 2026.1583536057692 125289.26522766496 38854.438174999996 26592.947399999997 3955348 12.687834182054015 13.124811963820575 107 0 98 0 100 0 0
315 0.028123204978432785 2026.1583536057692 127315.42358127073 38854.438174999996 26592.947399999997 4019091 12.694788454819728 13.124811963820575 107 0 98 0 100 0 0
320 0.028123204978432785 2026.1583536057692 129341.58193487652 38854.438174999996 26592.947399999997 4082834 12.701524847803134 13.124811963820575 107 0 98 1 100 0 0
325 0.028123204978432785 2026.1583536057692 131367.74028848228 38854.438174999996 26592.947399999997 4146577 12.708053442450565 13.124811963820575 107 0 99 0 101 0 0
330 0.028123204978432785 2026.1583536057692 133393.89864208808 38854.438174999996 26592.947399999997 4210320 12.714383707688373 13.124811963820575 107 0 99 0 101 0 0
335 0.028123204978432785 2026.1583536057692 135420.05699569383 38854.438174999996 26592.947399999997 4274063 12.720524545745654 13.124811963820575 107 0 99 0 101 0 0
340 0.028123204978432785 2026.1583536057692 137446.2153492996 38854.438174999996 26592.947399999997 4337806 12.726484333923949 13.124811963820575 107 0 99 0 101 0 0
345 0.028123204978432785 2026.1583536057692 139472.37370290537 38854.438174999996 26592.947399999997 4401549 12.732270962726195 13.124811963820575 107 0 98 0 101 0 0
350 0.028123204978432785 2026.1583536057692 141498.53205651118 38854.438174999996 26592.947399999997 4465292 12.737891870709763 13.124811963820575 107 0 98 0 101 0 0
355 0.021033356398274625 1989.7474954083934 143488.27955191955 24069.472375 17952.51015 4529865 12.68637074076373 9.022506720791357 107 0 98 0 101 0 0
360 0.009681928094296669 1927.9930030120513 145416.27255493158 4391.79925 4017.719 4595779 12.545798336708419 2.083886712100732 107 0 98 0 101 0 0
365 0.009681928094296669 1927.9927971634618 147344.26535209504 4391.79925 4017.719 4661692 12.408904716996517 2.0838869345938558 107 0 98 0 101 0 0
370 0.009681928094296669 1927.9927971634618 149272.2581492585 4391.79925 4017.719 4727606 12.27554731916609 2.0838869345938558 107 0 98 0 101 0 0
375 0.009681928094296669 1927.9927971634618 151200.25094642196 4391.79925 4017.719 4793520 12.14559086942743 2.0838869345938558 107 0 98 0 101 0 0
380 0.009681928094296669 1927.9927971634618 153128.2437435854 4391.79925 4017.719 4859433 12.018906906761252 2.0838869345938558 107 0 98 0 101 0 0
385 0.009681928094296669 1927.9927971634618 155056.23654074885 4391.79925 4017.719 4925347 11.895373359363562 2.0838869345938558 107 0 98 0 101 0 0
390 0.009681928094296669 1927.9927971634618 156984.22933791231 4391.79925 4017.719 4991261 11.774874152301782 2.0838869345938558 107 0 98 0 101 0 0
395 0.009681928094296669 1927.9927971634618 158912.22213507578 4391.79925 4017.719 5057175 11.657298843731354 2.0838869345938558 107 0 98 0 101 0 0
400 0.009681928094296669 1927.9927971634618 160840.21493223924 4391.79925 4017.719 5123088 11.542542287276415 2.0838869345938558 107 0 98 0 101 0 0
405 0.009681928094296669 1927.9927971634618 162768.2077294027 4225.87675 4017.719 5189002 11.43050431840512 2.0838869345938558 107 0 97 0 101 0 0
410 0.009681928094296669 1927.9927971634618 164696.20052656616 4225.87675 4017.719 5254916 11.321089462833365 2.0838869345938558 107 0 97 0 101 0 0
415 0.009681928094296669 1927.9927971634618 166624.19332372962 4225.87675 4017.719 5320829 11.214206665172735 2.0838869345938558 107 0 97 1 101 0 0
420 0.009681928094296669 1927.9927971634618 168552.18612089305 4225.87675 4017.719 5386743 11.109769036201675 2.0838869345938558 107 0 97 0 101 0 0
425 0.009681928094296669 1927.9927971634618 170480.1789180565 4225.87675 4017.719 5452657 11.007693617285609 2.0838869345938558 107 0 97 0 101 0 0
430 0.009681928094296669 1927.9927971634618 172408.17171521997 4225.87675 4017.719 5518570 10.907901160603638 2.0838869345938558 107 0 97 0 101 0 0
435 0.009681928094296669 1927.9927971634618 174336.16451238343 4225.87675 4017.719 5584484 10.81031592395811 2.0838869345938558 107 0 97 1 101 0 0
440 0.009681928094296669 1927.9927971634618 176264.1573095469 4225.87675 4017.719 5650398 10.714865479050548 2.0838869345938558 107 0 97 0 101 0 0
445 0.009681928094296669 1927.9927971634618 178192.15010671035 4225.87675 4017.719 5716311 10.621480532204014 2.0838869345938558 107 0 97 0 101 0 0
450 0.009681928094296669 1927.9927971634618 180120.1429038738 4225.87675 4017.719 5782225 10.530094756599306 2.0838869345938558 107 0 97 0 101 0 0
455 0.009681928094296669 1927.9927971634618 182048.13570103724 4225.87675 4017.719 5848139 10.440644635171454 2.0838869345938558 107 0 97 0 101 0 0
460 0.009681928094296669 1927.9927971634618 183976.1284982007 4225.87675 4017.719 5914052 10.353069313384468 2.0838869345938558 107 0 97 0 101 0 0
465 0.009681928094296669 1927.9927971634618 185904.12129536417 4225.87675 4017.719 5979966 10.26731046116726 2.0838869345938558 107 0 97 0 101 0 0
470 0.009681928094296669 1927.9927971634618 187832.11409252763 4225.87675 4017.719 6045880 10.18331214335245 2.0838869345938558 107 0 97 0 101 0 0
475 0.009681928094296669 1927.9927971634613 189760.1068896911 4225.87675 4017.719 6111793 10.101020698013372 2.083886934593856 107 0 97 1 101 0 0
480 0.009681928094296669 1927.9927971634618 191688.09968685455 4225.87675 4017.719 6177707 10.020384622143146 2.0838869345938558 107 0 98 0 102 0 0
485 0.009681928094296669 1927.9927971634618 193616.092484018 4744.220499999999 4017.719 6243621 9.941354464164089 2.0838869345938558 107 0 98 0 102 0 0
490 0.009681928094296669 1927.9927971634618 195544.08528118144 4744.2205 4017.719 6309534 9.863882722796033 2.0838869345938558 107 0 98 0 102 0 0
495 0.009681928094296669 1927.9927971634618 197472.0780783449 4744.2205 4017.719 6375448 9.787923751848936 2.0838869345938558 107 0 98 0 102 0 0
500 0.009681928094296669 1927.9927971634618 199400.07087550836 4744.2205 4017.719 6441362 9.713433670538869 2.0838869345938558 107 0 98 0 102 0 0
505 0.009681928094296669 1927.9927971634618 201328.06367267182 4744.2205 4017.719 6507276 9.64037027895706 2.0838869345938558 107 0 98 1 102 0 0
510 0.009681928094296669 1927.9927971634618 203256.05646983528 4744.2205 4017.719 6573189 9.568692978349882 2.0838869345938558 107 0 99 0 103 0 0
515 0.009681928094296669 1927.9927971634618 205184.04926699874 4744.2205 4017.719 6639103 9.498362695893329 2.0838869345938558 107 0 98 0 103 0 0
520 0.009681928094296669 1927.9927971634618 207112.0420641622 4744.2205 4017.719 6705017 9.429341813669108 2.0838869345938558 107 0 98 0 103 0 0
525 0.009681928094296669 1927.9927971634618 209040.03486132566 4274.546275 4017.719 6770930 9.361594101571084 2.0838869345938558 107 0 97 0 103 0 0
530 0.009681928094296669 1927.9927971634618 210968.0276584891 4274.546275 4017.719 6836844 9.29508465389065 2.0838869345938558 107 0 97 0 103 0 0
535 0.009681928094296669 1927.9927971634618 212896.02045565256 4274.546275 4017.719 6902758 9.229779829347807 2.0838869345938558 107 0 97 0 103 0 0
540 0.009681928094296669 1927.9927971634618 214824.01325281602 4274.546275 4017.719 6968671 9.16564719435149 2.0838869345938558 107 0 97 0 103 0 0
545 0.009681928094296669 1927.9927971634618 216752.00604997948 4274.546275 4017.719 7034585 9.10265546928804 2.0838869345938558 107 0 97 0 103 0 0
550 0.009681928094296669 1927.9927971634618 218679.99884714294 4274.546275 4017.719 7100499 9.040774477651 2.0838869345938558 107 0 97 0 103 0 0
555 0.009681928094296669 1927.9927971634618 220607.9916443064 4274.546275 4017.719 7166412 8.979975097838341 2.0838869345938558 107 0 97 0 103 0 0
560 0.009681928094296669 1927.9927971634618 222535.98444146986 4274.546275 4017.719 7232326 8.920229217455402 2.0838869345938558 107 0 97 0 103 0 0
565 0.009681928094296669 1927.9927971634618 224463.9772386333 4274.546275 4017.719 7298240 8.861509689972877 2.0838869345938558 107 0 97 0 103 0 0
570 0.009681928094296669 1927.9927971634618 226391.97003579675 4274.546275 4017.719 7364153 8.80379029359943 2.0838869345938558 107 0 97 0 103 0 0
575 0.009681928094296669 1927.9927971634618 228319.9628329602 4274.546275 4017.719 7430067 8.747045692238068 2.0838869345938558 107 0 97 0 103 0 0
580 0.009681928094296669 1927.9927971634618 230247.95563012367 4274.546275 4017.719 7495981 8.691251398404113 2.0838869345938558 107 0 97 1 103 0 0
585 0.009681928094296669 1927.9927971634618 232175.94842728713 4274.546275 4017.719 7561894 8.636383737990744 2.0838869345938558 107 0 97 1 103 0 0
590 0.009681928094296669 1927.9927971634618 234103.9412244506 4274.546275 4017.719 7627808 8.582419816775623 2.0838869345938558 107 0 98 0 104 0 0
595 0.009681928094296669 1927.9927971634618 236031.93402161406 5436.3351 4017.719 7693722 8.529337488569013 2.0838869345938558 107 0 98 0 104 0 0
600 0.009681928094296669 1927.9927971634618 237959.92681877752 5436.335099999999 4017.719 7759635 8.477115324910335 2.0838869345938558 107 0 98 0 104 0 0
605 0.009681928094296669 1927.9927971634618 239887.91961594095 5436.335099999999 4017.719 7825549 8.425732586226015 2.0838869345938558 107 0 98 0 104 0 0
610 0.009681928094296669 1927.9927971634618 241815.9124131044 5436.335099999999 4017.719 7891463 8.375169194367082 2.0838869345938558 107 0 98 0 104 0 0
615 0.009681928094296669 1927.9927971634618 243743.90521026787 5436.335099999999 4017.719 7957376 8.325405706450118 2.0838869345938558 107 0 98 0 104 0 0
620 0.009681928094296669 1927.9927971634618 245671.89800743133 5436.335099999999 4017.719 8023290 8.276423289929953 2.0838869345938558 107 0 98 0 104 0 0
625 0.009681928094296669 1927.9927971634618 247599.8908045948 5436.335099999999 4017.719 8089204 8.228203698836987 2.0838869345938558 107 0 98 0 104 0 0
630 0.009681928094296669 1927.9927971634618 249527.88360175825 5436.335099999999 4017.719 8155118 8.180729251116116 2.0838869345938558 107 0 98 0 104 0 0
635 0.009681928094296669 1927.9927971634618 251455.8763989217 4274.546275 4017.719 8221031 8.133982807008172 2.0838869345938558 107 0 97 1 104 0 0
640 0.009681928094296669 1927.9927971634618 253383.86919608514 4274.546275 4017.719 8286945 8.087947748418328 2.0838869345938558 107 0 98 0 105 0 0
645 0.009681928094296669 1927.9927971634618 255311.8619932486 6151.60765 4017.719 8352859 8.042607959219302 2.0838869345938558 107 0 98 0 105 0 0
650 0.009681928094296669 1927.9927971634618 257239.85479041206 6151.607649999999 4017.719 8418772 7.997947806440314 2.0838869345938558 107 0 98 1 105 0 0
655 0.009681928094296669 1927.9927971634618 259167.84758757552 6151.607649999999 4017.719 8484686 7.953952122295686 2.0838869345938558 107 0 99 0 106 0 0
660 0.009681928094296669 1927.9927971634618 261095.840384739 6497.85465 4017.719 8550600 7.910606187009654 2.0838869345938558 107 0 99 0 106 0 0
665 0.009681928094296669 1927.9927971634618 263023.8331819024 6497.85465 4017.719 8616513 7.867895712396572 2.0838869345938558 107 0 99 0 106 0 0
670 0.009681928094296669 1927.9927971634618 264951.8259790659 6497.85465 4017.719 8682427 7.8258068261580025 2.0838869345938558 107 0 99 0 106 0 0
675 0.009681928094296669 1927.9927971634618 266879.81877622934 6497.85465 4017.719 8748341 7.784326056860467 2.0838869345938558 107 0 99 0 106 0 0
680 0.009681928094296669 1927.9927971634618 268807.8115733929 6497.85465 4017.719 8814254 7.7434403195596415 2.0838869345938558 107 0 99 0 106 0 0
685 0.009681928094296669 1927.9927971634618 270735.8043705564 6497.85465 4017.719 8880168 7.703136902038841 2.0838869345938558 107 0 99 0 106 0 0
690 0.009681928094296669 1927.9927971634618 272663.79716771987 6497.85465 4017.719 8946082 7.663403451631301 2.0838869345938558 107 0 99 0 106 0 0
695 0.009681928094296669 1927.9927971634618 274591.78996488336 6497.85465 4017.719 9011995 7.624227962597639 2.0838869345938558 107 0 99 0 106 0 0
700 0.009681928094296669 1927.9927971634618 276519.7827620468 6497.85465 4017.719 9077909 7.5855987640313565 2.0838869345938558 107 0 99 0 106 0 0
705 0.009681928094296669 1927.9927971634618 278447.7755592103 6497.85465 4017.719 9143823 7.547504508266798 2.0838869345938558 107 0 99 0 106 0 0
710 0.009681928094296669 1927.9927971634618 280375.76835637377 6497.85465 4017.719 9209736 7.509934159765397 2.0838869345938558 107 0 99 0 106 0 0
715 0.009681928094296669 1927.9927971634618 282303.76115353726 6497.85465 4017.719 9275650 7.472876984457307 2.0838869345938558 107 0 99 0 106 0 0
720 0.009681928094296669 1927.9927971634618 284231.75395070075 6497.85465 4017.719 9341564 7.436322539516843 2.0838869345938558 107 0 99 0 106 0 0
725 0.009681928094296669 1927.9927971634618 286159.74674786424 6497.85465 4017.719 9407477 7.400260663551229 2.0838869345938558 107 0 99 1 106 0 0
730 0.009681928094296669 1927.9927971634618 288087.7395450277 6497.85465 4017.719 9473391 7.364681467183322 2.0838869345938558 107 0 99 0 106 0 0
735 0.009681928094296669 1927.9927971634618 290015.7323421912 6497.85465 4017.719 9539305 7.329575324009959 2.0838869345938558 107 0 99 0 106 0 0
740 0.009681928094296669 1927.9927971634618 291943.7251393547 6497.85465 4017.719 9605219 7.294932861918571 2.0838869345938558 107 0 99 0 106 0 0
745 0.009681928094296669 1927.9927971634618 293871.7179365182 6497.85465 4017.719 9671132 7.2607449547456175 2.0838869345938558 107 0 99 0 106 0 0
750 0.009681928094296669 1927.9927971634618 295799.7107336817 6497.85465 4017.719 9737046 7.227002714261221 2.0838869345938558 107 0 99 0 106 0 0
755 0.009681928094296669 1927.9927971634618 297727.7035308452 6497.85465 4017.719 9802960 7.193697482465251 2.0838869345938558 107 0 99 0 106 0 0
760 0.009681928094296669 1927.9927971634618 299655.69632800866 6497.85465 4017.719 9868873 7.160820824180798 2.0838869345938558 107 0 99 0 106 0 0
765 0.009681928094296669 1927.9927971634618 301583.68912517215 6497.85465 4017.719 9934787 7.1283645199317425 2.0838869345938558 107 0 99 0 106 0 0
770 0.009681928094296669 1927.9927971634618 303511.68192233564 6497.85465 4017.719 10000701 7.096320559091801 2.0838869345938558 107 0 99 0 106 0 0
775 0.009681928094296669 1927.9927971634618 305439.67471949913 6497.85465 4017.719 10066614 7.064681133293018 2.0838869345938558 107 0 99 0 106 0 0
780 0.009681928094296669 1927.9927971634613 307367.6675166626 6497.85465 4017.719 10132528 7.0334386300823475 2.083886934593856 107 0 99 0 106 0 0
785 0.009681928094296669 1927.9927971634613 309295.6603138261 6497.85465 4017.719 10198442 7.00258562681548 2.083886934593856 107 0 99 0 106 0 0
790 0.009681928094296669 1927.9927971634613 311223.65311098954 6497.85465 4017.719 10264355 6.972114884777636 2.083886934593856 107 0 99 0 106 0 0
795 0.009681928094296669 1927.9927971634613 313151.64590815303 6497.85465 4017.719 10330269 6.942019343521526 2.083886934593856 107 0 99 0 106 0 0
800 0.009681928094296669 1927.9927971634613 315079.6387053165 6497.85465 4017.719 10396183 6.9122921154132095 2.083886934593856 107 0 99 0 106 0 0
