Time_minutes Average_cpu_utilization intermediate_powerdraw_kJ total_powerdraw_kJ cpu_demand cpu_usage cpu_idle_time overall_power_efficiency intermediate_power_efficiency hosts_up hosts_down servers_active servers_pending attemps_success attempts_failure attemps_error
730 1.5158822016456888E-5 2838.5317406079844 414421.1412927775 125.73333333330001 125.73333333330001 123328944 0.058058009761781264 0.044295200766847585 162 0 4 0 4 0 0
735 1.4845357510296103E-5 2838.52570783261 417259.6670006101 123.1333333334 123.1333333334 124173732 0.05795815390890069 0.043379326455852296 162 0 4 0 4 0 0
740 1.5046296296296293E-5 2838.5295749871093 420098.1965755972 124.79999999999998 124.79999999999998 125018521 0.05786361426482268 0.043966425821216515 162 0 4 0 4 0 0
745 1.4917695473247009E-5 2838.5271000082503 422936.7236756055 123.7333333333 123.7333333333 125863309 0.057767821911986234 0.04359068241164242 162 0 4 0 4 0 0
750 1.4829282407407407E-5 2838.525398443172 425775.24907404865 123.0 123.0 126708097 0.05767158468401437 0.04333235843775118 162 0 4 0 4 0 0
755 1.4821244855963058E-5 2838.525243750516 428613.77431779914 122.9333333333 122.9333333333 127552886 0.05757646661249589 0.04330887442482963 162 0 4 0 4 0 0
760 1.5239197530876253E-5 2838.5332874731876 431452.30760527233 126.40000000009998 126.40000000009998 128397674 0.05749063391117114 0.04453003970674554 162 0 4 0 4 0 0
765 1.5359760802469137E-5 2838.5356078047657 434290.8432130771 127.4 127.4 129242462 0.057408225515895424 0.0448822976360431 162 0 4 0 4 0 0
770 1.5158822016468943E-5 2838.5317406378904 437129.374953715 125.7333333334 125.7333333334 130087250 0.05732307512541638 0.04429520076641613 162 0 4 0 4 0 0
775 1.5182934670777872E-5 2838.532204685953 439967.907158401 125.9333333333 125.9333333333 130932039 0.05723947797916229 0.04436565247539015 162 0 4 0 4 0 0
780 1.4869470164617086E-5 2838.5261718951097 442806.433330296 123.33333333339996 123.33333333339996 131776827 0.0571510817409196 0.04344977846410268 162 0 4 0 4 0 0
785 1.5014146090518908E-5 2838.5289562407183 445644.96228653676 124.53333333320003 124.53333333320003 132621615 0.057066503948599245 0.0438724900302335 162 0 4 0 4 0 0
790 1.5102559156382619E-5 2838.530657806828 448483.49294434354 125.26666666669999 125.26666666669999 133466404 0.0569846316948755 0.044130813356614035 162 0 4 0 4 0 0
795 1.4990033436209975E-5 2838.5284921947186 451322.02143653826 124.3333333333 124.3333333333 134311192 0.056901721565139916 0.04380203815997875 162 0 4 0 4 0 0
800 1.4917695473247012E-5 2838.527100004641 454160.5485365429 123.73333333330001 123.73333333330001 135155980 0.056818526876635994 0.04359068241169785 162 0 4 0 4 0 0
805 1.4949845679012343E-5 2838.527718747938 456999.0762552908 123.99999999999999 123.99999999999999 136000769 0.05673694911113319 0.04368461832555077 162 0 4 0 4 0 0
810 1.4845357510284046E-5 2838.525707819203 459837.60196311004 123.13333333329999 123.13333333329999 136845557 0.056654494011463184 0.04337932645602195 162 0 4 0 4 0 0
815 1.5086484053493925E-5 2838.530348422031 462676.1323115321 125.13333333330002 125.13333333330002 137690345 0.05657737274930845 0.04408384550225541 162 0 4 0 4 0 0
820 1.5110596707826968E-5 2838.530812498453 465514.6631240305 125.3333333334 125.3333333334 138535134 0.056501621574750235 0.044154297279965955 162 0 4 0 4 0 0
825 1.4917695473247009E-5 2838.527100012375 468353.1902240429 123.7333333333 123.7333333333 139379922 0.05642337282686887 0.04359068241157908 162 0 4 0 4 0 0
830 1.5592849794234665E-5 2838.5400937066875 471191.73031774955 129.3333333333 129.3333333333 140224710 0.05635795004740469 0.04556332800091296 162 0 4 0 4 0 0
835 1.458815586419753E-5 2838.520757876953 474030.25107562647 121.0 121.0 141069499 0.0562757333302384 0.04262783693380523 162 0 4 0 4 0 0
