Time_minutes Average_cpu_utilization intermediate_powerdraw_kJ total_powerdraw_kJ cpu_demand cpu_usage cpu_idle_time overall_power_efficiency intermediate_power_efficiency hosts_up hosts_down servers_active servers_pending attemps_success attempts_failure attemps_error
650 1.487750771606144E-5 2838.5263265604376 369004.845519358 123.40000000010001 123.40000000010001 109812331 0.05975838420846557 0.043473262462085036 162 0 4 0 4 0 0
655 1.4909657921802663E-5 2838.5269453104374 371843.3724646684 123.6666666666 123.6666666666 110657119 0.05963478615476701 0.043567198426955604 162 0 4 0 4 0 0
660 1.5062371399172935E-5 2838.5298843652035 374681.9023490336 124.9333333333 124.9333333333 111501908 0.05951644099574882 0.04401339370123966 162 0 4 0 4 0 0
665 1.7505787037037036E-5 2838.5769092182504 377520.4792582519 145.20000000000002 145.20000000000002 112346694 0.05945355170514389 0.05115239242891903 162 0 4 0 4 0 0
670 1.5054333847740643E-5 2838.529729844766 380359.00898809667 124.8666666667 124.8666666667 113191482 0.059338150186168455 0.04398990975991248 162 0 4 0 4 0 0
675 1.5383873456802178E-5 2838.5360718538595 383197.54505995056 127.6000000001 127.6000000001 114036270 0.059231590318374855 0.044952749153109726 162 0 4 0 4 0 0
680 1.4957883230456692E-5 2838.527873464828 386036.07293341536 124.06666666669999 124.06666666669999 114881058 0.059117445924803495 0.04370810229714564 162 0 4 0 4 0 0
685 1.4845357510284046E-5 2838.5257078197187 388874.5986412351 123.13333333329999 123.13333333329999 115725847 0.05900256812907966 0.04337932645601407 162 0 4 0 4 0 0
690 1.4756944444444445E-5 2838.5240062556722 391713.1226474908 122.4 122.4 116570636 0.05888748338093427 0.04312100222871082 162 0 4 0 4 0 0
695 1.4781057098765431E-5 2838.524470310953 394551.64711780177 122.6 122.6 117415423 0.05877456137719338 0.04319145432153681 162 0 4 0 4 0 0
700 1.5142746913580247E-5 2838.531431226797 397390.1785490286 125.60000000000001 125.60000000000001 118260212 0.05867080078608797 0.044248232948301866 162 0 4 0 4 0 0
705 1.4853395061740452E-5 2838.525862518563 400228.70441154717 123.20000000009999 123.20000000009999 119105001 0.05856251623545933 0.04340281046119738 162 0 4 0 4 0 0
710 1.498199588477768E-5 2838.52833749175 403067.232749039 124.2666666667 124.2666666667 119949790 0.05845840284748616 0.0437785541984434 162 0 4 0 4 0 0
715 1.4764981995876736E-5 2838.5241609514214 405905.75690999045 122.4666666666 122.4666666666 120794578 0.05835131167795573 0.04314448626202689 162 0 4 0 4 0 0
720 1.5199009773654514E-5 2838.5325140346563 408744.28942402505 126.06666666660001 126.06666666660001 121639365 0.058254514169607426 0.04441262026884813 162 0 4 0 4 0 0
725 1.489358281892602E-5 2838.5266359570933 411582.8160599822 123.53333333329999 123.53333333329999 122484154 0.05815289754430163 0.043520230449289786 162 0 4 0 4 0 0
730 1.5158822016456888E-5 2838.531740607985 414421.34780059016 125.7333333333 125.7333333333 123328942 0.05805798083124308 0.04429520076684758 162 0 4 0 4 0 0
735 1.4845357510296103E-5 2838.5257078326104 417259.87350842275 123.1333333334 123.1333333334 124173731 0.05795812522459056 0.04337932645585229 162 0 4 0 4 0 0
740 1.5046296296296297E-5 2838.529574987109 420098.40308340976 124.80000000000001 124.80000000000001 125018519 0.057863585820800166 0.043966425821216536 162 0 4 0 4 0 0
745 1.4917695473247012E-5 2838.52710000825 422936.93018341804 123.73333333330001 123.73333333330001 125863308 0.057767793705637456 0.04359068241164243 162 0 4 0 4 0 0
750 1.4829282407407407E-5 2838.525398443172 425775.45558186126 123.0 123.0 126708096 0.057671556712385975 0.04333235843775118 162 0 4 0 4 0 0
755 1.4821244855963058E-5 2838.5252437505155 428613.9808256118 122.93333333329998 122.93333333329998 127552885 0.057576438871939736 0.04330887442482963 162 0 4 0 4 0 0
760 1.5239197530876253E-5 2838.5332874731866 431452.514113085 126.4000000001 126.4000000001 128397673 0.05749060639420301 0.04453003970674555 162 0 4 0 4 0 0
765 1.5359760802469137E-5 2838.5356078047657 434291.0497208898 127.4 127.4 129242461 0.05740819821796444 0.0448822976360431 162 0 4 0 4 0 0
770 1.5158822016468943E-5 2838.5317406378904 437129.5814615276 125.73333333340001 125.73333333340001 130087249 0.05732304804497301 0.04429520076641614 162 0 4 0 4 0 0
775 1.5182934670777872E-5 2838.532204685953 439968.11366621364 125.9333333333 125.9333333333 130932037 0.05723945111267118 0.04436565247539015 162 0 4 0 4 0 0
780 1.4869470164617091E-5 2838.5261718951097 442806.6398381088 123.33333333339999 123.33333333339999 131776825 0.057151055087875484 0.043449778464102695 162 0 4 0 4 0 0
785 1.5014146090518904E-5 2838.528956240719 445645.1687943495 124.5333333332 124.5333333332 132621614 0.05706647750451378 0.04387249003023349 162 0 4 0 4 0 0
790 1.5102559156382619E-5 2838.530657806828 448483.6994521563 125.2666666667 125.2666666667 133466402 0.05698460545585792 0.04413081335661404 162 0 4 0 4 0 0
795 1.4990033436209971E-5 2838.5284921947186 451322.22794435103 124.3333333333 124.3333333333 134311191 0.056901695529085514 0.04380203815997875 162 0 4 0 4 0 0
800 1.4917695473247009E-5 2838.5271000046405 454160.7550443557 123.7333333333 123.7333333333 135155978 0.056818501041137004 0.043590682411697855 162 0 4 0 4 0 0
805 1.4949845679012346E-5 2838.527718747938 456999.28276310366 124.0 124.0 136000767 0.0567369234729676 0.043684618325550775 162 0 4 0 4 0 0
810 1.4845357510284046E-5 2838.5257078192035 459837.8084709229 123.13333333329999 123.13333333329999 136845557 0.05665446856858867 0.043379326456021945 162 0 4 0 4 0 0
815 1.5086484053493922E-5 2838.5303484220312 462676.33881934494 125.1333333333 125.1333333333 137690344 0.05657734749694835 0.044083845502255394 162 0 4 0 4 0 0
820 1.5110596707826968E-5 2838.5308124984535 465514.86963184347 125.3333333334 125.3333333334 138535132 0.056501596509973405 0.04415429727996595 162 0 4 0 4 0 0
825 1.4917695473247009E-5 2838.5271000123744 468353.3967318558 123.7333333333 123.7333333333 139379921 0.05642334794850262 0.04359068241157909 162 0 4 0 4 0 0
830 1.5592849794234665E-5 2838.540093706688 471191.9368255625 129.3333333333 129.3333333333 140224709 0.05635792534758256 0.04556332800091295 162 0 4 0 4 0 0
835 1.458815586419753E-5 2838.5207578769537 474030.4575834395 121.0 121.0 141069497 0.05627570881413727 0.04262783693380522 162 0 4 0 4 0 0
840 1.4604230967086225E-5 2838.521067186469 476868.97865062597 121.1333333334 121.1333333334 141914286 0.0561947506192561 0.04267480510668427 162 0 4 0 4 0 0
845 1.45640432098886E-5 2838.520293752578 479707.4989443785 120.80000000010001 120.80000000010001 142759075 0.0561140557372286 0.04255738465776481 162 0 4 0 4 0 0
